STUDYID,SITEID,SITENAME,CAT
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Outstanding > 90 days
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Outstanding <= 90 days
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Outstanding <= 90 days
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Outstanding <= 90 days
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,55,Site 55,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,60,Site 60,Received
sample,68,Site 68,Received
sample,68,Site 68,Received
sample,68,Site 68,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
